Year,Month,ProvinceID,ProvinceName,Tmax,Tmin
2022,4,54,แพร่,40.1,19.5
2022,4,55,น่าน,38.8,18.2
2022,4,56,พะเยา,38,17.6
2022,4,57,เชียงราย,37.6,16.4
2022,4,58,แม่ฮ่องสอน,41.2,19.9
2022,4,60,นครสวรรค์,40.7,19.5
2022,4,62,กำแพงเพชร,40.2,21.4
2022,4,63,ตาก,40.6,12.4
2022,4,64,สุโขทัย,41.5,22.4
2022,4,65,พิษณุโลก,40.3,21
2022,4,66,พิจิตร,39.4,21.5
2022,4,67,เพชรบูรณ์,40.9,19.3
2022,4,70,ราชบุรี,39,20.4
2022,4,71,กาญจนบุรี,40,17.9
2022,4,72,สุพรรณบุรี,40.1,17
2022,4,73,นครปฐม,38.8,20.5
2022,4,76,เพชรบุรี,34.8,20.4
2022,4,77,ประจวบคีรีขันธ์,38.6,20.3
2022,4,80,นครศรีธรรมราช,37.2,23
2022,4,81,กระบี่,36.1,23.6
2022,4,82,พังงา,34,23.1
2022,4,83,ภูเก็ต,37.7,23
2022,4,84,สุราษฎร์ธานี,37.7,22.6
2022,4,85,ระนอง,35.6,23
2022,4,86,ชุมพร,36.8,22.2
2022,4,90,สงขลา,37.2,22.6
2022,4,91,สตูล,35.4,23
2022,4,92,ตรัง,35.9,23.2
2022,4,93,พัทลุง,35.6,23.3
2022,4,94,ปัตตานี,36.3,22.7
2022,4,95,ยะลา,36.3,22.8
2022,4,96,นราธิวาส,34.5,22.5
2022,5,10,กรุงเทพมหานคร,37.2,22.3
2022,5,11,สมุทรปราการ,33.7,23.9
2022,5,13,ปทุมธานี,37,21.4
2022,5,14,พระนครศรีอยุธยา,36.4,20.4
2022,5,16,ลพบุรี,37.5,21.2
2022,5,18,ชัยนาท,36.2,22
2022,5,20,ชลบุรี,36,21.8
2022,5,21,ระยอง,34.8,22.1
2022,5,22,จันทบุรี,35.3,21
2022,5,23,ตราด,34.5,23.2
2022,5,24,ฉะเชิงเทรา,35.5,21
2022,5,25,ปราจีนบุรี,36.6,21.5
2022,5,27,สระแก้ว,37.8,21
2022,5,30,นครราชสีมา,36,18
2022,5,31,บุรีรัมย์,36.1,18
2022,5,32,สุรินทร์,35.3,18.3
2022,5,33,ศรีสะเกษ,36,19.3
2022,5,34,อุบลราชธานี,35.5,18.7
2022,5,36,ชัยภูมิ,36.8,18
2022,5,40,ขอนแก่น,36.6,17.4
2022,5,41,อุดรธานี,36,20.4
2022,5,42,เลย,36.3,21.2
2022,5,43,หนองคาย,35.5,21.2
2022,5,44,มหาสารคาม,36.9,18
2022,5,45,ร้อยเอ็ด,36,18.1
2022,5,46,กาฬสินธุ์,35.9,16.1
2022,5,47,สกลนคร,34.9,16.5
2022,5,48,นครพนม,34.1,17
2022,5,49,มุกดาหาร,34.7,18
2022,5,50,เชียงใหม่,37.1,10.2
2022,5,51,ลำพูน,37.6,22.5
2022,5,52,ลำปาง,38,22.4
2022,5,53,อุตรดิตถ์,38,24.1
2022,5,54,แพร่,37.1,21.2
2022,5,55,น่าน,36.6,18.5
2022,5,56,พะเยา,36.5,21.2
2022,5,57,เชียงราย,35.3,21.7
2022,5,58,แม่ฮ่องสอน,38.2,21.3
2022,5,60,นครสวรรค์,37.2,21.9
2022,5,62,กำแพงเพชร,37,23.7
2022,5,63,ตาก,38.5,13.6
2022,5,64,สุโขทัย,37,23.9
2022,5,65,พิษณุโลก,36.9,22.5
2022,5,66,พิจิตร,36.5,23.1
2022,5,67,เพชรบูรณ์,37.5,22.9
2022,5,70,ราชบุรี,35.9,23
2022,5,71,กาญจนบุรี,37.6,20.5
2022,5,72,สุพรรณบุรี,37.9,20.2
2022,5,73,นครปฐม,36.7,22.5
2022,5,76,เพชรบุรี,35.3,22.6
2022,5,77,ประจวบคีรีขันธ์,36.5,22.8
2022,5,80,นครศรีธรรมราช,36.5,23.7
2022,5,81,กระบี่,34.7,24.1
2022,5,82,พังงา,33.2,23
2022,5,83,ภูเก็ต,36,20.5
2022,5,84,สุราษฎร์ธานี,36.4,22.8
2022,5,85,ระนอง,33.5,22.5
2022,5,86,ชุมพร,35.4,22.8
2022,5,90,สงขลา,37.1,22.5
2022,5,91,สตูล,35,23.8
2022,5,92,ตรัง,35,23.5
2022,5,93,พัทลุง,35.6,23.6
2022,5,94,ปัตตานี,34.9,24
2022,5,95,ยะลา,35.6,23
2022,5,96,นราธิวาส,36.2,23.6
2022,6,10,กรุงเทพมหานคร,37.7,22.6
2022,6,11,สมุทรปราการ,33.6,22.9
2022,6,13,ปทุมธานี,37.5,23.5
2022,6,14,พระนครศรีอยุธยา,37.2,21.8
2022,6,16,ลพบุรี,37.3,22.4
2022,6,18,ชัยนาท,35.6,23.6
2022,6,20,ชลบุรี,37.1,21.4
2022,6,21,ระยอง,36.3,23.8
2022,6,22,จันทบุรี,34.5,23
2022,6,23,ตราด,34.8,23.5
2022,6,24,ฉะเชิงเทรา,37.4,22.5
2022,6,25,ปราจีนบุรี,37,23.8
2022,6,27,สระแก้ว,37.9,24
2022,6,30,นครราชสีมา,37.5,21.7
2022,6,31,บุรีรัมย์,36.4,23.5
2022,6,32,สุรินทร์,36.2,23.3
2022,6,33,ศรีสะเกษ,36.5,24.8
2022,6,34,อุบลราชธานี,37,24
2022,6,36,ชัยภูมิ,37,22.1
2022,6,40,ขอนแก่น,37.3,24.1
2022,6,41,อุดรธานี,36.3,24.1
2022,6,42,เลย,36.4,22.5
2022,6,43,หนองคาย,36,23.4
2022,6,44,มหาสารคาม,38,24
2022,6,45,ร้อยเอ็ด,36.4,22.5
2022,6,46,กาฬสินธุ์,36.5,21.8
2022,6,47,สกลนคร,36.3,23.8
2022,6,48,นครพนม,35.6,23
2022,6,49,มุกดาหาร,37.4,23.6
2022,6,50,เชียงใหม่,37,12.5
2022,6,51,ลำพูน,37.5,23
2022,6,52,ลำปาง,37.9,22
2022,6,53,อุตรดิตถ์,37.7,24.5
2022,6,54,แพร่,36.8,23.4
2022,6,55,น่าน,37.3,21.9
2022,6,56,พะเยา,35.9,22.9
2022,6,57,เชียงราย,34.9,22.5
2022,6,58,แม่ฮ่องสอน,36.7,21.2
2022,6,60,นครสวรรค์,36.8,22.3
2022,6,62,กำแพงเพชร,36.9,23.9
2022,6,63,ตาก,38.8,18.2
2022,6,64,สุโขทัย,36.1,23.3
2022,6,65,พิษณุโลก,35.7,23.7
2022,6,66,พิจิตร,35.5,23.7
2022,6,67,เพชรบูรณ์,38,23.1
2022,6,70,ราชบุรี,36.3,24.1
2022,6,71,กาญจนบุรี,38.1,21.5
2022,6,72,สุพรรณบุรี,39.4,21.4
2022,6,73,นครปฐม,37.5,24
2022,6,76,เพชรบุรี,34.8,23.5
2022,6,77,ประจวบคีรีขันธ์,37,23
2022,6,80,นครศรีธรรมราช,35.5,23.2
2022,6,81,กระบี่,35,22.9
2022,6,82,พังงา,32.2,23.4
2022,6,83,ภูเก็ต,34.5,23.5
2022,6,84,สุราษฎร์ธานี,36.9,22.8
2022,6,85,ระนอง,33.6,23.5
2022,6,86,ชุมพร,35.7,23.7
2022,6,90,สงขลา,35.6,22.7
2022,6,91,สตูล,34.2,23.2
2022,6,92,ตรัง,35,23.7
2022,6,93,พัทลุง,36.5,23.8
2022,6,94,ปัตตานี,35.3,22.9
2022,6,95,ยะลา,34.6,22.8
2022,6,96,นราธิวาส,35.8,23
2022,7,10,กรุงเทพมหานคร,36.6,22.5
2022,7,11,สมุทรปราการ,32,23.2
2022,7,13,ปทุมธานี,36.7,24
2022,7,14,พระนครศรีอยุธยา,37.5,23.2
2022,7,16,ลพบุรี,38,23.7
2022,7,18,ชัยนาท,36.6,24
2022,7,20,ชลบุรี,35.2,23
2022,7,21,ระยอง,35.1,23.4
2022,7,22,จันทบุรี,34.2,23.2
2022,7,23,ตราด,33.5,23
2022,7,24,ฉะเชิงเทรา,36.6,22.8
2022,7,25,ปราจีนบุรี,36.4,23.7
2022,7,27,สระแก้ว,36.2,23.5
2022,7,30,นครราชสีมา,36.3,21.6
2022,7,31,บุรีรัมย์,35.6,22.2
2022,7,32,สุรินทร์,35.7,23
2022,7,33,ศรีสะเกษ,35,23.1
2022,7,34,อุบลราชธานี,35.8,22.7
2022,7,36,ชัยภูมิ,36,23
2022,7,40,ขอนแก่น,36.5,23.1
2022,7,41,อุดรธานี,37.1,23.9
2022,7,42,เลย,37.9,21.9
2022,7,43,หนองคาย,37.5,24
2022,7,44,มหาสารคาม,36.2,23.4
2022,7,45,ร้อยเอ็ด,35.6,23.9
2022,7,46,กาฬสินธุ์,35.7,23
2022,7,47,สกลนคร,36.3,23.1
2022,7,48,นครพนม,36.4,23.8
2022,7,49,มุกดาหาร,36.4,23
2022,7,50,เชียงใหม่,38.4,15.9
2022,7,51,ลำพูน,37.6,23.4
2022,7,52,ลำปาง,38.6,22.5
2022,7,53,อุตรดิตถ์,38.1,24.5
2022,7,54,แพร่,37,23
2022,7,55,น่าน,37.7,22.5
2022,7,56,พะเยา,37.2,22.2
2022,7,57,เชียงราย,36,23
2022,7,58,แม่ฮ่องสอน,38.5,22.2
2022,7,60,นครสวรรค์,36.7,23.5
2022,7,62,กำแพงเพชร,36.3,24.1
2022,7,63,ตาก,37.8,18.9
2022,7,64,สุโขทัย,37.8,23.7
2022,7,65,พิษณุโลก,36.5,22.8
2022,7,66,พิจิตร,36,23.7
2022,7,67,เพชรบูรณ์,37.4,22.7
2022,7,70,ราชบุรี,35.7,24.5
2022,7,71,กาญจนบุรี,37.4,21.5
2022,7,72,สุพรรณบุรี,37.4,20.1
2022,7,73,นครปฐม,37.3,23.7
2022,7,76,เพชรบุรี,36.5,23.1
2022,7,77,ประจวบคีรีขันธ์,35.8,22.9
2022,7,80,นครศรีธรรมราช,35,23.2
2022,7,81,กระบี่,34.5,23
2022,7,82,พังงา,32.2,23.2
2022,7,83,ภูเก็ต,34.5,23
2022,7,84,สุราษฎร์ธานี,36,22.3
2022,7,85,ระนอง,33.3,22.9
2022,7,86,ชุมพร,34.5,23.3
2022,7,90,สงขลา,35.9,22.5
2022,7,91,สตูล,34.3,23.8
2022,7,92,ตรัง,34.7,23.6
2022,7,93,พัทลุง,34.7,22.4
2022,7,94,ปัตตานี,35,22.9
2022,7,95,ยะลา,35.4,23.3
2022,7,96,นราธิวาส,34,23.5
2022,8,10,กรุงเทพมหานคร,36.7,23
2022,8,11,สมุทรปราการ,32.7,23.2
2022,8,13,ปทุมธานี,36.5,23.5
2022,8,14,พระนครศรีอยุธยา,36,22
2022,8,16,ลพบุรี,36.9,22.6
2022,8,18,ชัยนาท,35.5,22.7
2022,8,20,ชลบุรี,35.2,22.3
2022,8,21,ระยอง,35.4,22.9
2022,8,22,จันทบุรี,35.4,23
2022,8,23,ตราด,33.6,22.8
2022,8,24,ฉะเชิงเทรา,36.5,22.7
2022,8,25,ปราจีนบุรี,35.5,22.7
2022,8,27,สระแก้ว,35.2,23.3
2022,8,30,นครราชสีมา,35.4,21.1
2022,8,31,บุรีรัมย์,34.6,22.2
2022,8,32,สุรินทร์,34.8,22.3
2022,8,33,ศรีสะเกษ,34.5,23
2022,8,34,อุบลราชธานี,35.4,22.3
2022,8,36,ชัยภูมิ,35.6,22.2
2022,8,40,ขอนแก่น,36.3,22.4
2022,8,41,อุดรธานี,36,22.8
2022,8,42,เลย,36.8,22.2
2022,8,43,หนองคาย,36.5,22.4
2022,8,44,มหาสารคาม,35.6,22.5
2022,8,45,ร้อยเอ็ด,35,22.8
2022,8,46,กาฬสินธุ์,34.5,21.9
2022,8,47,สกลนคร,34.8,22.7
2022,8,48,นครพนม,35.7,23.4
2022,8,49,มุกดาหาร,36,23.5
2022,8,50,เชียงใหม่,36.5,16
2022,8,51,ลำพูน,36.1,22.5
2022,8,52,ลำปาง,36.6,21.5
2022,8,53,อุตรดิตถ์,37,23.6
2022,8,54,แพร่,35.9,21.6
2022,8,55,น่าน,37.2,22.5
2022,8,56,พะเยา,35.7,22
2022,8,57,เชียงราย,35.1,23.3
2022,8,58,แม่ฮ่องสอน,36.1,21.5
2022,8,60,นครสวรรค์,36.3,23.2
2022,8,62,กำแพงเพชร,35.3,22.9
2022,8,63,ตาก,37.4,18.3
2022,8,64,สุโขทัย,35.8,22.9
2022,8,65,พิษณุโลก,35.5,23.4
2022,8,66,พิจิตร,35,23.8
2022,8,67,เพชรบูรณ์,35.4,23
2022,8,70,ราชบุรี,35.6,23.3
2022,8,71,กาญจนบุรี,38,20.5
2022,8,72,สุพรรณบุรี,36.6,19.5
2022,8,73,นครปฐม,36.9,24
2022,8,76,เพชรบุรี,35.5,22.3
2022,8,77,ประจวบคีรีขันธ์,35.8,22.2
2022,8,80,นครศรีธรรมราช,36.4,22.7
2022,8,81,กระบี่,35.3,23
2022,8,82,พังงา,32.8,23.2
2022,8,83,ภูเก็ต,34.8,23.3
2022,8,84,สุราษฎร์ธานี,36.5,22.2
2022,8,85,ระนอง,32.7,22.4
2022,8,86,ชุมพร,35,23.5
2022,8,90,สงขลา,36.3,21.2
2022,8,91,สตูล,35.3,23.2
2022,8,92,ตรัง,35.3,23
2022,8,93,พัทลุง,35.5,23.7
2022,8,94,ปัตตานี,35.1,23.1
2022,8,95,ยะลา,35.5,22.4
2022,8,96,นราธิวาส,34,23
2022,9,10,กรุงเทพมหานคร,35.3,23.2
2022,9,11,สมุทรปราการ,32.7,23.6
2022,9,13,ปทุมธานี,35.5,23.8
2022,9,14,พระนครศรีอยุธยา,35.5,22.5
2022,9,16,ลพบุรี,36.6,23.4
2022,9,18,ชัยนาท,35.7,23.4
2022,9,20,ชลบุรี,34.8,23
2022,9,21,ระยอง,32.9,22.5
2022,9,22,จันทบุรี,34.2,22.9
2022,9,23,ตราด,33.6,23
2022,9,24,ฉะเชิงเทรา,35.4,21.5
2022,9,25,ปราจีนบุรี,34.7,23.5
2022,9,27,สระแก้ว,35.2,23.3
2022,9,30,นครราชสีมา,35,21.5
2022,9,31,บุรีรัมย์,34.5,22.1
2022,9,32,สุรินทร์,34.3,22.2
2022,9,33,ศรีสะเกษ,34,22.5
2022,9,34,อุบลราชธานี,35.5,22.4
2022,9,36,ชัยภูมิ,34.3,22.4
2022,9,40,ขอนแก่น,35.4,22.6
2022,9,41,อุดรธานี,34.8,23.2
2022,9,42,เลย,34.3,21.9
2022,9,43,หนองคาย,35.5,23
2022,9,44,มหาสารคาม,35,23.2
2022,9,45,ร้อยเอ็ด,35,23
2022,9,46,กาฬสินธุ์,34,22
2022,9,47,สกลนคร,34.4,22
2022,9,48,นครพนม,34.6,23.4
2022,9,49,มุกดาหาร,34.7,23.5
2022,9,50,เชียงใหม่,36,15.6
2022,9,51,ลำพูน,35.9,22
2022,9,52,ลำปาง,36.5,21.5
2022,9,53,อุตรดิตถ์,35.6,23.5
2022,9,54,แพร่,34.5,21.8
2022,9,55,น่าน,36.1,21.4
2022,9,56,พะเยา,35.2,22
2022,9,57,เชียงราย,33.7,22.3
2022,9,58,แม่ฮ่องสอน,36,21
2022,9,60,นครสวรรค์,36.1,23.1
2022,9,62,กำแพงเพชร,35.4,23.5
2022,9,63,ตาก,36.9,18.7
2022,9,64,สุโขทัย,35.7,23.3
2022,9,65,พิษณุโลก,34.9,23
2022,9,66,พิจิตร,34.4,24
2022,9,67,เพชรบูรณ์,36.2,22.5
2022,9,70,ราชบุรี,35.6,23.5
2022,9,71,กาญจนบุรี,36.3,22.3
2022,9,72,สุพรรณบุรี,36.3,19.9
2022,9,73,นครปฐม,35.6,23.8
2022,9,76,เพชรบุรี,35,21.8
2022,9,77,ประจวบคีรีขันธ์,36.1,22.3
2022,9,80,นครศรีธรรมราช,35.5,23
2022,9,81,กระบี่,35.6,23.4
2022,9,82,พังงา,33.2,22.7
2022,9,83,ภูเก็ต,34.3,23.4
2022,9,84,สุราษฎร์ธานี,36.5,22.3
2022,9,85,ระนอง,32.8,22
2022,9,86,ชุมพร,34.6,23
2022,9,90,สงขลา,34.7,22.1
2022,9,91,สตูล,33.3,22.9
2022,9,92,ตรัง,35,23.2
2022,9,93,พัทลุง,34.7,23.6
2022,9,94,ปัตตานี,34.8,23.4
2022,9,95,ยะลา,35.6,23.3
2022,9,96,นราธิวาส,35.1,23.1
2022,10,10,กรุงเทพมหานคร,35.7,21.6
2022,10,11,สมุทรปราการ,32.3,22.8
2022,10,13,ปทุมธานี,35.5,21.2
2022,10,14,พระนครศรีอยุธยา,35.9,21.5
2022,10,16,ลพบุรี,34.5,20.2
2022,10,18,ชัยนาท,34.3,20.5
2022,10,20,ชลบุรี,35.2,21.1
2022,10,21,ระยอง,34.5,21.1
2022,10,22,จันทบุรี,35.6,20.6
2022,10,23,ตราด,35.1,20.8
2022,10,24,ฉะเชิงเทรา,35.2,20.2
2022,10,25,ปราจีนบุรี,34.8,21.5
2022,10,27,สระแก้ว,35.1,20.4
2022,10,30,นครราชสีมา,33.5,17.5
2022,10,31,บุรีรัมย์,33.3,18
2022,10,32,สุรินทร์,33.1,17.7
2022,10,33,ศรีสะเกษ,33,19.1
2022,10,34,อุบลราชธานี,34.4,18
2022,10,36,ชัยภูมิ,34.3,18.8
2022,10,40,ขอนแก่น,33.5,18.4
2022,10,41,อุดรธานี,33.6,18.3
2022,10,42,เลย,33.8,16.6
2022,10,43,หนองคาย,34.6,20
2022,10,44,มหาสารคาม,33.2,19.5
2022,10,45,ร้อยเอ็ด,33.7,18.5
2022,10,46,กาฬสินธุ์,33.1,18
2022,10,47,สกลนคร,33.4,17.8
2022,10,48,นครพนม,34,18.3
2022,10,49,มุกดาหาร,34.2,18.2
2022,10,50,เชียงใหม่,34.8,14.5
2022,10,51,ลำพูน,34.2,18.5
2022,10,52,ลำปาง,35,16.9
2022,10,53,อุตรดิตถ์,35.5,21.2
2022,10,54,แพร่,35.1,17.7
2022,10,55,น่าน,35.5,16
2022,10,56,พะเยา,33.6,17
2022,10,57,เชียงราย,32.7,16.5
2022,10,58,แม่ฮ่องสอน,36,17.4
2022,10,60,นครสวรรค์,34.7,19.5
2022,10,62,กำแพงเพชร,34.7,20.7
2022,10,63,ตาก,35,15.9
2022,10,64,สุโขทัย,34.7,22
2022,10,65,พิษณุโลก,34.6,20.9
2022,10,66,พิจิตร,34.3,22.1
2022,10,67,เพชรบูรณ์,35.3,19.2
2022,10,70,ราชบุรี,34.3,22.4
2022,10,71,กาญจนบุรี,34.5,19.4
2022,10,72,สุพรรณบุรี,34.6,17.3
2022,10,73,นครปฐม,33.8,21
2022,10,76,เพชรบุรี,33.4,20.6
2022,10,77,ประจวบคีรีขันธ์,33.9,21.2
2022,10,80,นครศรีธรรมราช,33.7,23.2
2022,10,81,กระบี่,34.5,22.7
2022,10,82,พังงา,32.8,22.5
2022,10,83,ภูเก็ต,34,23
2022,10,84,สุราษฎร์ธานี,34,22.6
2022,10,85,ระนอง,33.7,22.8
2022,10,86,ชุมพร,34,22.7
2022,10,90,สงขลา,35.2,22.4
2022,10,91,สตูล,33.5,23.1
2022,10,92,ตรัง,34.4,22.9
2022,10,93,พัทลุง,34,23.5
2022,10,94,ปัตตานี,34,22.7
2022,10,95,ยะลา,34.2,22.8
2022,10,96,นราธิวาส,34.2,22.8
2022,11,10,กรุงเทพมหานคร,35.6,20.6
2022,11,11,สมุทรปราการ,33.4,23.1
2022,11,13,ปทุมธานี,35.8,20.9
2022,11,14,พระนครศรีอยุธยา,36,19
2022,11,16,ลพบุรี,35.5,17.5
2022,11,18,ชัยนาท,34.1,20.2
2022,11,20,ชลบุรี,36.2,17.6
2022,11,21,ระยอง,35,18.5
2022,11,22,จันทบุรี,35.8,19
2022,11,23,ตราด,34,21
2022,11,24,ฉะเชิงเทรา,36.4,15.3
2022,11,25,ปราจีนบุรี,35.8,17.3
2022,11,27,สระแก้ว,35.3,16.7
2022,11,30,นครราชสีมา,34.7,15.7
2022,11,31,บุรีรัมย์,35,15.9
2022,11,32,สุรินทร์,35,16.4
2022,11,33,ศรีสะเกษ,34.9,18.1
2022,11,34,อุบลราชธานี,36.7,15.8
2022,11,36,ชัยภูมิ,35.9,17.5
2022,11,40,ขอนแก่น,35,17.5
2022,11,41,อุดรธานี,35.2,17.5
2022,11,42,เลย,34.7,14.6
2022,11,43,หนองคาย,35.3,18
2022,11,44,มหาสารคาม,35.2,18.4
2022,11,45,ร้อยเอ็ด,35.3,18.2
2022,11,46,กาฬสินธุ์,34.9,17.3
2022,11,47,สกลนคร,34.9,16.9
2022,11,48,นครพนม,35.1,16
2022,11,49,มุกดาหาร,35.4,16.4
2022,11,50,เชียงใหม่,35.4,12
2022,11,51,ลำพูน,34.5,18
2022,11,52,ลำปาง,34.9,15.3
2022,11,53,อุตรดิตถ์,36.4,19.6
2022,11,54,แพร่,35.2,15.4
2022,11,55,น่าน,34.9,14.5
2022,11,56,พะเยา,34.1,16.5
2022,11,57,เชียงราย,33.3,15.2
2022,11,58,แม่ฮ่องสอน,35.5,17
2022,11,60,นครสวรรค์,35.4,18.8
2022,11,62,กำแพงเพชร,35,19.2
2022,11,63,ตาก,35,13.2
2022,11,64,สุโขทัย,35.3,19.6
2022,11,65,พิษณุโลก,34.8,19.2
2022,11,66,พิจิตร,35.4,21.3
2022,11,67,เพชรบูรณ์,36.7,17.8
2022,11,70,ราชบุรี,34,18.9
2022,11,71,กาญจนบุรี,35.2,17.5
2022,11,72,สุพรรณบุรี,35.2,19.7
2022,11,73,นครปฐม,33.6,18.8
2022,11,76,เพชรบุรี,34.5,19.9
2022,11,77,ประจวบคีรีขันธ์,34.5,17
2022,11,80,นครศรีธรรมราช,33.5,22.8
2022,11,81,กระบี่,34.9,23
2022,11,82,พังงา,32.5,22.3
2022,11,83,ภูเก็ต,34.4,23.1
2022,11,84,สุราษฎร์ธานี,33.8,21
2022,11,85,ระนอง,33.2,20.4
2022,11,86,ชุมพร,33,20
2022,11,90,สงขลา,34.4,22.3
2022,11,91,สตูล,34.3,23.2
2022,11,92,ตรัง,33.9,23
2022,11,93,พัทลุง,32.8,23.8
2022,11,94,ปัตตานี,33.8,23.6
2022,11,95,ยะลา,33.9,23.2
2022,11,96,นราธิวาส,33.5,22.9
2022,12,10,กรุงเทพมหานคร,34.7,18.5
2022,12,11,สมุทรปราการ,31.7,19.7
2022,12,13,ปทุมธานี,34.2,18
2022,12,14,พระนครศรีอยุธยา,34.4,17.5
2022,12,16,ลพบุรี,33.6,14.9
2022,12,18,ชัยนาท,32.6,17.3
2022,12,20,ชลบุรี,35.5,16.8
2022,12,21,ระยอง,34.1,16.6
2022,12,22,จันทบุรี,34.5,16.7
2022,12,23,ตราด,35.4,18.8
2022,12,24,ฉะเชิงเทรา,34,15
2022,12,25,ปราจีนบุรี,33.9,16.2
2022,12,27,สระแก้ว,34.2,15.8
2022,12,30,นครราชสีมา,32.2,14.1
2022,12,31,บุรีรัมย์,32.7,13
2022,12,32,สุรินทร์,33.7,13
2022,12,33,ศรีสะเกษ,33.8,14.8
2022,12,34,อุบลราชธานี,34.5,14.4
2022,12,36,ชัยภูมิ,32,13.4
2022,12,40,ขอนแก่น,34.6,11.3
2022,12,41,อุดรธานี,33.7,11.3
2022,12,42,เลย,32.7,9.2
2022,12,43,หนองคาย,33.5,12
2022,12,44,มหาสารคาม,33,12.8
2022,12,45,ร้อยเอ็ด,33.3,13.6
2022,12,46,กาฬสินธุ์,32.7,12.5
2022,12,47,สกลนคร,32.9,10.7
2022,12,48,นครพนม,32.9,11.1
2022,12,49,มุกดาหาร,32.5,14
2022,12,50,เชียงใหม่,33.5,7
2022,12,51,ลำพูน,32.9,15
2022,12,52,ลำปาง,34.6,13
2022,12,53,อุตรดิตถ์,35,16.6
2022,12,54,แพร่,34,13.6
2022,12,55,น่าน,34.1,11.6
2022,12,56,พะเยา,32.8,12
2022,12,57,เชียงราย,31.8,12
2022,12,58,แม่ฮ่องสอน,34.3,15
2022,12,60,นครสวรรค์,33.5,15.7
2022,12,62,กำแพงเพชร,33.7,16
2022,12,63,ตาก,34.5,10.1
2022,12,64,สุโขทัย,33.7,16
2022,12,65,พิษณุโลก,33.6,15.1
2022,12,66,พิจิตร,34.2,16.8
2022,12,67,เพชรบูรณ์,34.7,14.2
2022,12,70,ราชบุรี,33.5,17.2
2022,12,71,กาญจนบุรี,34.3,15.6
2022,12,72,สุพรรณบุรี,33.6,16.8
2022,12,73,นครปฐม,32.8,16.4
2022,12,76,เพชรบุรี,33.5,17.6
2022,12,77,ประจวบคีรีขันธ์,33.2,16.2
2022,12,80,นครศรีธรรมราช,33,18.2
2022,12,81,กระบี่,34.2,22
2022,12,82,พังงา,32.5,20
2022,12,83,ภูเก็ต,33.6,21.2
2022,12,84,สุราษฎร์ธานี,33.2,19
2022,12,85,ระนอง,32.6,19.1
2022,12,86,ชุมพร,33,18.8
2022,12,90,สงขลา,33,19.7
2022,12,91,สตูล,33.6,21.5
2022,12,92,ตรัง,32.9,20.9
2022,12,93,พัทลุง,31.5,21.5
2022,12,94,ปัตตานี,32.3,20
2022,12,95,ยะลา,33,21
2022,12,96,นราธิวาส,31.5,21.5
2023,1,10,กรุงเทพมหานคร,35.6,18.4
2023,1,11,สมุทรปราการ,32,17.5
2023,1,13,ปทุมธานี,36,17.5
2023,1,14,พระนครศรีอยุธยา,35.4,14.5
2023,1,16,ลพบุรี,35.4,13.3
2023,1,18,ชัยนาท,33.5,15.3
2023,1,20,ชลบุรี,36.4,18.2
2023,1,21,ระยอง,34.6,19
2023,1,22,จันทบุรี,35.3,18.3
2023,1,23,ตราด,36.1,20
2023,1,24,ฉะเชิงเทรา,35.9,16
2023,1,25,ปราจีนบุรี,34.5,15.8
2023,1,27,สระแก้ว,35.2,15.7
2023,1,30,นครราชสีมา,35.1,12.6
2023,1,31,บุรีรัมย์,33.7,11.9
2023,1,32,สุรินทร์,34.1,12.7
2023,1,33,ศรีสะเกษ,34.2,13.8
2023,1,34,อุบลราชธานี,34.5,13
2023,1,36,ชัยภูมิ,35.2,13.5
2023,1,40,ขอนแก่น,33.9,9.7
2023,1,41,อุดรธานี,33.9,9.9
2023,1,42,เลย,33.7,7.6
2023,1,43,หนองคาย,33.5,11
2023,1,44,มหาสารคาม,34,12
2023,1,45,ร้อยเอ็ด,33.7,12
2023,1,46,กาฬสินธุ์,32.6,9.9
2023,1,47,สกลนคร,33.3,9
2023,1,48,นครพนม,32.9,8.4
2023,1,49,มุกดาหาร,34.6,11.8
2023,1,50,เชียงใหม่,32.6,8
2023,1,51,ลำพูน,33.4,12.2
2023,1,52,ลำปาง,35,10.3
2023,1,53,อุตรดิตถ์,34.6,15
2023,1,54,แพร่,33.7,12.5
2023,1,55,น่าน,33.3,9.6
2023,1,56,พะเยา,32.6,10.8
2023,1,57,เชียงราย,31.1,10.3
2023,1,58,แม่ฮ่องสอน,34.2,10.8
2023,1,60,นครสวรรค์,34.7,13.6
2023,1,62,กำแพงเพชร,34.5,13.3
2023,1,63,ตาก,34.4,7.6
2023,1,64,สุโขทัย,33.5,14.3
2023,1,65,พิษณุโลก,34.1,13
2023,1,66,พิจิตร,33.1,14.5
2023,1,67,เพชรบูรณ์,35.7,12.8
2023,1,70,ราชบุรี,35.7,16.5
2023,1,71,กาญจนบุรี,36.7,13.8
2023,1,72,สุพรรณบุรี,36,15.6
2023,1,73,นครปฐม,35.1,14.9
2023,1,76,เพชรบุรี,33.6,18.2
2023,1,77,ประจวบคีรีขันธ์,35.4,16.5
2023,1,80,นครศรีธรรมราช,34,18.7
2023,1,81,กระบี่,36.8,22
2023,1,82,พังงา,33.5,20
2023,1,83,ภูเก็ต,35.5,20
2023,1,84,สุราษฎร์ธานี,34.7,18.5
2023,1,85,ระนอง,34.1,18
2023,1,86,ชุมพร,33.8,17
2023,1,90,สงขลา,35.6,18.9
2023,1,91,สตูล,33.5,19
